Torch: 2.8.0+cu128 | CUDA: 12.8 | GPU? True | Name: Tesla V100-PCIE-32GB
bitsandbytes import error: No module named 'bitsandbytes.cuda_setup'
Testing NECOUDBFM/Jellyfish-8B on wdc_20cc...
Running zero-shot for: wdc_20cc/wdc_automotive_test.txt
[musical_instruments_test.txt 23/81] last answer: 'No'
[musical_instruments_test.txt 24/81] last answer: 'No'
[musical_instruments_test.txt 25/81] last answer: 'No'
[musical_instruments_test.txt 26/81] last answer: 'No'
[musical_instruments_test.txt 27/81] last answer: 'No'
[musical_instruments_test.txt 28/81] last answer: 'No'
[musical_instruments_test.txt 29/81] last answer: 'No'
[musical_instruments_test.txt 30/81] last answer: 'No'
[musical_instruments_test.txt 31/81] last answer: 'No'
[musical_instruments_test.txt 32/81] last answer: 'No'
[musical_instruments_test.txt 33/81] last answer: 'No'
[musical_instruments_test.txt 34/81] last answer: 'No'
[musical_instruments_test.txt 35/81] last answer: 'No'
[musical_instruments_test.txt 36/81] last answer: 'No'
[musical_instruments_test.txt 37/81] last answer: 'No'
[musical_instruments_test.txt 38/81] last answer: 'No'
[musical_instruments_test.txt 39/81] last answer: 'No'
[musical_instruments_test.txt 40/81] last answer: 'No'
[musical_instruments_test.txt 41/81] last answer: 'No'
[musical_instruments_test.txt 42/81] last answer: 'No'
[musical_instruments_test.txt 43/81] last answer: 'Yes'
[musical_instruments_test.txt 44/81] last answer: 'No'
[musical_instruments_test.txt 45/81] last answer: 'No'
[musical_instruments_test.txt 46/81] last answer: 'No'
[musical_instruments_test.txt 47/81] last answer: 'No'
[musical_instruments_test.txt 48/81] last answer: 'No'
[musical_instruments_test.txt 49/81] last answer: 'No'
[musical_instruments_test.txt 50/81] last answer: 'No'
[musical_instruments_test.txt 51/81] last answer: 'Yes'
[musical_instruments_test.txt 52/81] last answer: 'No'
[musical_instruments_test.txt 53/81] last answer: 'No'
[musical_instruments_test.txt 54/81] last answer: 'No'
[musical_instruments_test.txt 55/81] last answer: 'No'
[musical_instruments_test.txt 56/81] last answer: 'No'
[musical_instruments_test.txt 57/81] last answer: 'No'
[musical_instruments_test.txt 58/81] last answer: 'No'
[musical_instruments_test.txt 59/81] last answer: 'No'
[musical_instruments_test.txt 60/81] last answer: 'No'
[musical_instruments_test.txt 61/81] last answer: 'No'
[musical_instruments_test.txt 62/81] last answer: 'No'
[musical_instruments_test.txt 63/81] last answer: 'No'
[musical_instruments_test.txt 64/81] last answer: 'No'
[musical_instruments_test.txt 65/81] last answer: 'No'
[musical_instruments_test.txt 66/81] last answer: 'No'
[musical_instruments_test.txt 67/81] last answer: 'No'
[musical_instruments_test.txt 68/81] last answer: 'No'
[musical_instruments_test.txt 69/81] last answer: 'No'
[musical_instruments_test.txt 70/81] last answer: 'No'
[musical_instruments_test.txt 71/81] last answer: 'No'
[musical_instruments_test.txt 72/81] last answer: 'No'
[musical_instruments_test.txt 73/81] last answer: 'No'
[musical_instruments_test.txt 74/81] last answer: 'No'
[musical_instruments_test.txt 75/81] last answer: 'No'
[musical_instruments_test.txt 76/81] last answer: 'No'
[musical_instruments_test.txt 77/81] last answer: 'No'
[musical_instruments_test.txt 78/81] last answer: 'No'
[musical_instruments_test.txt 79/81] last answer: 'No'
[musical_instruments_test.txt 80/81] last answer: 'No'
[musical_instruments_test.txt 81/81] last answer: 'No'

Domain: musical_instruments | Backend: hf | Model: NECOUDBFM/Jellyfish-8B | Pairs: 81 | F1+: 0.6667
Running zero-shot for: wdc_50cc_halfseen/office_products_test.txt
[office_products_test.txt 1/483] last answer: 'No'
[office_products_test.txt 2/483] last answer: 'No'
[office_products_test.txt 3/483] last answer: 'No'
[office_products_test.txt 4/483] last answer: 'No'
[office_products_test.txt 5/483] last answer: 'Yes'
[office_products_test.txt 6/483] last answer: 'No'
[office_products_test.txt 7/483] last answer: 'No'
[office_products_test.txt 8/483] last answer: 'No'
[office_products_test.txt 9/483] last answer: 'Yes'
[office_products_test.txt 10/483] last answer: 'No'
[office_products_test.txt 11/483] last answer: 'No'
[office_products_test.txt 12/483] last answer: 'No'
[office_products_test.txt 13/483] last answer: 'No'
[office_products_test.txt 14/483] last answer: 'No'
[office_products_test.txt 15/483] last answer: 'No'
[office_products_test.txt 16/483] last answer: 'No'
[office_products_test.txt 17/483] last answer: 'No'
[office_products_test.txt 18/483] last answer: 'No'
[office_products_test.txt 19/483] last answer: 'No'
[office_products_test.txt 20/483] last answer: 'No'
[office_products_test.txt 21/483] last answer: 'No'
[office_products_test.txt 22/483] last answer: 'No'
[office_products_test.txt 23/483] last answer: 'No'
[office_products_test.txt 24/483] last answer: 'No'
[office_products_test.txt 25/483] last answer: 'No'
[office_products_test.txt 26/483] last answer: 'No'
[office_products_test.txt 27/483] last answer: 'No'
[office_products_test.txt 28/483] last answer: 'No'
[office_products_test.txt 29/483] last answer: 'No'
[office_products_test.txt 30/483] last answer: 'No'
[office_products_test.txt 31/483] last answer: 'Yes'
[office_products_test.txt 32/483] last answer: 'No'
[office_products_test.txt 33/483] last answer: 'No'
[office_products_test.txt 34/483] last answer: 'No'
[office_products_test.txt 35/483] last answer: 'No'
[office_products_test.txt 36/483] last answer: 'No'
[office_products_test.txt 37/483] last answer: 'No'
[office_products_test.txt 38/483] last answer: 'No'
[office_products_test.txt 39/483] last answer: 'No'
[office_products_test.txt 40/483] last answer: 'No'
[office_products_test.txt 41/483] last answer: 'No'
[office_products_test.txt 42/483] last answer: 'No'
[office_products_test.txt 43/483] last answer: 'No'
[office_products_test.txt 44/483] last answer: 'No'
[office_products_test.txt 45/483] last answer: 'No'
[office_products_test.txt 46/483] last answer: 'No'
[office_products_test.txt 47/483] last answer: 'No'
[office_products_test.txt 48/483] last answer: 'No'
[office_products_test.txt 49/483] last answer: 'No'
[office_products_test.txt 50/483] last answer: 'Yes'
[office_products_test.txt 51/483] last answer: 'No'
[office_products_test.txt 52/483] last answer: 'No'
[office_products_test.txt 53/483] last answer: 'No'
[office_products_test.txt 54/483] last answer: 'No'
[office_products_test.txt 55/483] last answer: 'No'
[office_products_test.txt 56/483] last answer: 'No'
[office_products_test.txt 57/483] last answer: 'No'
[office_products_test.txt 58/483] last answer: 'No'
[office_products_test.txt 59/483] last answer: 'No'
[office_products_test.txt 60/483] last answer: 'No'
[office_products_test.txt 61/483] last answer: 'No'
[office_products_test.txt 62/483] last answer: 'Yes'
[office_products_test.txt 63/483] last answer: 'No'
[office_products_test.txt 64/483] last answer: 'No'
[office_products_test.txt 65/483] last answer: 'No'
[office_products_test.txt 66/483] last answer: 'No'
[office_products_test.txt 67/483] last answer: 'No'
[office_products_test.txt 68/483] last answer: 'No'
[office_products_test.txt 69/483] last answer: 'No'
[office_products_test.txt 70/483] last answer: 'No'
[office_products_test.txt 71/483] last answer: 'No'
[office_products_test.txt 72/483] last answer: 'No'
[office_products_test.txt 73/483] last answer: 'No'
[office_products_test.txt 74/483] last answer: 'No'
[office_products_test.txt 75/483] last answer: 'No'
[office_products_test.txt 76/483] last answer: 'No'
[office_products_test.txt 77/483] last answer: 'No'
[office_products_test.txt 78/483] last answer: 'No'
[office_products_test.txt 79/483] last answer: 'Yes'
[office_products_test.txt 80/483] last answer: 'No'
[office_products_test.txt 81/483] last answer: 'No'
[office_products_test.txt 82/483] last answer: 'No'
[office_products_test.txt 83/483] last answer: 'No'
[office_products_test.txt 84/483] last answer: 'No'
[office_products_test.txt 85/483] last answer: 'No'
[office_products_test.txt 86/483] last answer: 'No'
[office_products_test.txt 87/483] last answer: 'No'
[office_products_test.txt 88/483] last answer: 'No'
[office_products_test.txt 89/483] last answer: 'No'
[office_products_test.txt 90/483] last answer: 'No'
[office_products_test.txt 91/483] last answer: 'No'
[office_products_test.txt 92/483] last answer: 'No'
[office_products_test.txt 93/483] last answer: 'No'
[office_products_test.txt 94/483] last answer: 'No'
[office_products_test.txt 95/483] last answer: 'Yes'
[office_products_test.txt 96/483] last answer: 'Yes'
[office_products_test.txt 97/483] last answer: 'Yes'
[office_products_test.txt 98/483] last answer: 'No'
[office_products_test.txt 99/483] last answer: 'No'
[office_products_test.txt 100/483] last answer: 'No'
[office_products_test.txt 101/483] last answer: 'Yes'
[office_products_test.txt 102/483] last answer: 'No'
[office_products_test.txt 103/483] last answer: 'No'
[office_products_test.txt 104/483] last answer: 'No'
[office_products_test.txt 105/483] last answer: 'No'
[office_products_test.txt 106/483] last answer: 'No'
[office_products_test.txt 107/483] last answer: 'No'
[office_products_test.txt 108/483] last answer: 'No'
[office_products_test.txt 109/483] last answer: 'No'
[office_products_test.txt 110/483] last answer: 'No'
[office_products_test.txt 111/483] last answer: 'No'
[office_products_test.txt 112/483] last answer: 'No'
[office_products_test.txt 113/483] last answer: 'No'
[office_products_test.txt 114/483] last answer: 'No'
[office_products_test.txt 115/483] last answer: 'No'
[office_products_test.txt 116/483] last answer: 'No'
[office_products_test.txt 117/483] last answer: 'Yes'
[office_products_test.txt 118/483] last answer: 'Yes'
[office_products_test.txt 119/483] last answer: 'No'
[office_products_test.txt 120/483] last answer: 'No'
[office_products_test.txt 121/483] last answer: 'No'
[office_products_test.txt 122/483] last answer: 'No'
[office_products_test.txt 123/483] last answer: 'No'
[office_products_test.txt 124/483] last answer: 'No'
[office_products_test.txt 125/483] last answer: 'No'
[office_products_test.txt 126/483] last answer: 'No'
[office_products_test.txt 127/483] last answer: 'No'
[office_products_test.txt 128/483] last answer: 'Yes'
[office_products_test.txt 129/483] last answer: 'No'
[office_products_test.txt 130/483] last answer: 'No'
[office_products_test.txt 131/483] last answer: 'No'
[office_products_test.txt 132/483] last answer: 'No'
[office_products_test.txt 133/483] last answer: 'No'
[office_products_test.txt 134/483] last answer: 'No'
[office_products_test.txt 135/483] last answer: 'No'
[office_products_test.txt 136/483] last answer: 'No'
[office_products_test.txt 137/483] last answer: 'No'
[office_products_test.txt 138/483] last answer: 'No'
[office_products_test.txt 139/483] last answer: 'No'
[office_products_test.txt 140/483] last answer: 'No'
[office_products_test.txt 141/483] last answer: 'No'
[office_products_test.txt 142/483] last answer: 'No'
[office_products_test.txt 143/483] last answer: 'No'
[office_products_test.txt 144/483] last answer: 'No'
[office_products_test.txt 145/483] last answer: 'No'
[office_products_test.txt 146/483] last answer: 'No'
[office_products_test.txt 147/483] last answer: 'No'
[office_products_test.txt 148/483] last answer: 'No'
[office_products_test.txt 149/483] last answer: 'No'
[office_products_test.txt 150/483] last answer: 'No'
[office_products_test.txt 151/483] last answer: 'No'
[office_products_test.txt 152/483] last answer: 'No'
[office_products_test.txt 153/483] last answer: 'Yes'
[office_products_test.txt 154/483] last answer: 'No'
[office_products_test.txt 155/483] last answer: 'No'
[office_products_test.txt 156/483] last answer: 'No'
[office_products_test.txt 157/483] last answer: 'No'
[office_products_test.txt 158/483] last answer: 'No'
[office_products_test.txt 159/483] last answer: 'No'
[office_products_test.txt 160/483] last answer: 'No'
[office_products_test.txt 161/483] last answer: 'No'
[office_products_test.txt 162/483] last answer: 'No'
[office_products_test.txt 163/483] last answer: 'No'
[office_products_test.txt 164/483] last answer: 'No'
[office_products_test.txt 165/483] last answer: 'No'
[office_products_test.txt 166/483] last answer: 'No'
[office_products_test.txt 167/483] last answer: 'No'
[office_products_test.txt 168/483] last answer: 'No'
[office_products_test.txt 169/483] last answer: 'No'
[office_products_test.txt 170/483] last answer: 'No'
[office_products_test.txt 171/483] last answer: 'No'
[office_products_test.txt 172/483] last answer: 'No'
[office_products_test.txt 173/483] last answer: 'No'
[office_products_test.txt 174/483] last answer: 'No'
[office_products_test.txt 175/483] last answer: 'No'
[office_products_test.txt 176/483] last answer: 'No'
[office_products_test.txt 177/483] last answer: 'No'
[office_products_test.txt 178/483] last answer: 'No'
[office_products_test.txt 179/483] last answer: 'No'
[office_products_test.txt 180/483] last answer: 'No'
[office_products_test.txt 181/483] last answer: 'No'
[office_products_test.txt 182/483] last answer: 'No'
[office_products_test.txt 183/483] last answer: 'Yes'
[office_products_test.txt 184/483] last answer: 'No'
[office_products_test.txt 185/483] last answer: 'No'
[office_products_test.txt 186/483] last answer: 'No'
[office_products_test.txt 187/483] last answer: 'No'
[office_products_test.txt 188/483] last answer: 'No'
[office_products_test.txt 189/483] last answer: 'No'
[office_products_test.txt 190/483] last answer: 'No'
[office_products_test.txt 191/483] last answer: 'No'
[office_products_test.txt 192/483] last answer: 'No'
[office_products_test.txt 193/483] last answer: 'No'
[office_products_test.txt 194/483] last answer: 'Yes'
[office_products_test.txt 195/483] last answer: 'No'
[office_products_test.txt 196/483] last answer: 'No'
[office_products_test.txt 197/483] last answer: 'No'
[office_products_test.txt 198/483] last answer: 'No'
[office_products_test.txt 199/483] last answer: 'No'
[office_products_test.txt 200/483] last answer: 'No'
[office_products_test.txt 201/483] last answer: 'No'
[office_products_test.txt 202/483] last answer: 'No'
[office_products_test.txt 203/483] last answer: 'No'
[office_products_test.txt 204/483] last answer: 'No'
[office_products_test.txt 205/483] last answer: 'No'
[office_products_test.txt 206/483] last answer: 'No'
[office_products_test.txt 207/483] last answer: 'No'
[office_products_test.txt 208/483] last answer: 'No'
[office_products_test.txt 209/483] last answer: 'No'
[office_products_test.txt 210/483] last answer: 'No'
[office_products_test.txt 211/483] last answer: 'No'
[office_products_test.txt 212/483] last answer: 'No'
[office_products_test.txt 213/483] last answer: 'No'
[office_products_test.txt 214/483] last answer: 'No'
[office_products_test.txt 215/483] last answer: 'No'
[office_products_test.txt 216/483] last answer: 'No'
[office_products_test.txt 217/483] last answer: 'No'
[office_products_test.txt 218/483] last answer: 'No'
[office_products_test.txt 219/483] last answer: 'No'
[office_products_test.txt 220/483] last answer: 'No'
[office_products_test.txt 221/483] last answer: 'No'
[office_products_test.txt 222/483] last answer: 'No'
[office_products_test.txt 223/483] last answer: 'No'
[office_products_test.txt 224/483] last answer: 'No'
[office_products_test.txt 225/483] last answer: 'No'
[office_products_test.txt 226/483] last answer: 'No'
[office_products_test.txt 227/483] last answer: 'No'
[office_products_test.txt 228/483] last answer: 'No'
[office_products_test.txt 229/483] last answer: 'No'
[office_products_test.txt 230/483] last answer: 'No'
[office_products_test.txt 231/483] last answer: 'No'
[office_products_test.txt 232/483] last answer: 'No'
[office_products_test.txt 233/483] last answer: 'No'
[office_products_test.txt 234/483] last answer: 'Yes'
[office_products_test.txt 235/483] last answer: 'No'
[office_products_test.txt 236/483] last answer: 'No'
[office_products_test.txt 237/483] last answer: 'No'
[office_products_test.txt 238/483] last answer: 'No'
[office_products_test.txt 239/483] last answer: 'Yes'
[office_products_test.txt 240/483] last answer: 'No'
[office_products_test.txt 241/483] last answer: 'No'
[office_products_test.txt 242/483] last answer: 'No'
[office_products_test.txt 243/483] last answer: 'No'
[office_products_test.txt 244/483] last answer: 'No'
[office_products_test.txt 245/483] last answer: 'No'
[office_products_test.txt 246/483] last answer: 'No'
[office_products_test.txt 247/483] last answer: 'No'
[office_products_test.txt 248/483] last answer: 'No'
[office_products_test.txt 249/483] last answer: 'No'
[office_products_test.txt 250/483] last answer: 'No'
[office_products_test.txt 251/483] last answer: 'No'
[office_products_test.txt 252/483] last answer: 'No'
[office_products_test.txt 253/483] last answer: 'No'
[office_products_test.txt 254/483] last answer: 'No'
[office_products_test.txt 255/483] last answer: 'No'
[office_products_test.txt 256/483] last answer: 'No'
[office_products_test.txt 257/483] last answer: 'No'
[office_products_test.txt 258/483] last answer: 'Yes'
[office_products_test.txt 259/483] last answer: 'No'
[office_products_test.txt 260/483] last answer: 'No'
[office_products_test.txt 261/483] last answer: 'No'
[office_products_test.txt 262/483] last answer: 'No'
[office_products_test.txt 263/483] last answer: 'No'
[office_products_test.txt 264/483] last answer: 'No'
[office_products_test.txt 265/483] last answer: 'Yes'
[office_products_test.txt 266/483] last answer: 'No'
[office_products_test.txt 267/483] last answer: 'No'
[office_products_test.txt 268/483] last answer: 'No'
[office_products_test.txt 269/483] last answer: 'No'
[office_products_test.txt 270/483] last answer: 'No'
[office_products_test.txt 271/483] last answer: 'No'
[office_products_test.txt 272/483] last answer: 'Yes'
[office_products_test.txt 273/483] last answer: 'No'
[office_products_test.txt 274/483] last answer: 'No'
[office_products_test.txt 275/483] last answer: 'No'
[office_products_test.txt 276/483] last answer: 'No'
[office_products_test.txt 277/483] last answer: 'No'
[office_products_test.txt 278/483] last answer: 'No'
[office_products_test.txt 279/483] last answer: 'No'
[office_products_test.txt 280/483] last answer: 'No'
[office_products_test.txt 281/483] last answer: 'No'
[office_products_test.txt 282/483] last answer: 'No'
[office_products_test.txt 283/483] last answer: 'No'
[office_products_test.txt 284/483] last answer: 'No'
[office_products_test.txt 285/483] last answer: 'No'
[office_products_test.txt 286/483] last answer: 'No'
[office_products_test.txt 287/483] last answer: 'No'
